"","SYMBOL","ENTREZID","R"
"15096","COL5A3","50509",0.2482458753765
"15097","COL5A2","1290",0.0826516905672434
"15098","COL5A1","1289",-0.0700991864003196
"15099","COL4A6","1288",0.00617528494495424
"15100","COL4A5","1287",-0.262096958849513
"15101","COL4A4","1286",0.200464196868868
"15103","COL4A3","1285",-0.132894391495155
"15104","COL4A2","1284",0.094969389306094
"15105","COL4A1","1282",-0.116822477420818
"15106","COL3A1","1281",-0.224967080072072
"15107","COL2A1","1280",0.0299842161561636
"15108","COL27A1","85301",-0.106691579551414
"15109","COL25A1","84570",-0.0285173267559886
"15110","COL24A1","255631",-0.17060052677528
"15111","COL23A1","91522",-0.172297421686372
"15112","COL22A1","169044",0.0463140557138938
"15113","COL21A1","81578",-0.272790438709813
"15114","COL20A1","57642",-0.252868573034189
"15115","COL1A2","1278",-0.18394006118905
"15116","COL1A1","1277",-0.122756575841192
"15117","COL19A1","1310",0.00581062177727517
"15118","COL18A1","80781",0.116136075008556
"15119","COL17A1","1308",0.272477504274032
"15120","COL16A1","1307",-0.102459453526102
"15121","COL15A1","1306",0.109075650447266
"15122","COL13A1","1305",-0.0657656099309011
"15123","COL12A1","1303",0.257658620322503
"15124","COL11A2","1302",-0.103391618352966
"15125","COL11A1","1301",0.201001086448405
"15126","COL10A1","1300",-0.121740015231582
"15127","COIL","8161",0.128602634777395
"15128","COG8","84342",-0.23155038239863
"15129","COG7","91949",0.290149631592993
"15130","COG6","57511",0.483190054577828
"15131","COG5","10466",-0.232586947208683
"15132","COG4","25839",0.352623096164716
"15133","COG3","83548",-0.240979001884466
"15134","COG2","22796",0.265087490471472
"15135","COG1","9382",0.16668355639426
"15136","COCH","1690",-0.0420969343503368
"15138","COBLL1","22837",0.147353521275356
"15139","COBL","23242",-0.0126508758864546
"15140","COASY","80347",0.025204333148875
"15141","CNTROB","116840",0.254595208179745
"15142","CNTNAP5","129684",-0.0775055479752183
"15143","CNTNAP4","85445",-0.069919188909959
"15144","CNTNAP3","79937",-0.143673158035935
"15145","CNTNAP2","26047",0.126858966177412
"15146","CNTNAP1","8506",0.313055782753551
"15147","CNTN6","27255",0.226567844202031
"15148","CNTN5","53942",-0.265383546630579
"15149","CNTN4","152330",-0.041753904385704
"15150","CNTN3","5067",-0.109907026781991
"15151","CNTN2","6900",0.221419327761943
"15152","CNTN1","1272",-0.199343292090607
"15153","CNTFR","1271",-0.378047026599719
"15154","CNTF","1270",0.284819849951438
"15156","CNR2","1269",-0.106407070030364
"15157","CNR1","1268",0.143707324119513
"15158","CNP","1267",0.181889269162864
"15159","CNOT8","9337",-0.215867544199426
"15160","CNOT7","29883",-0.230331323790691
"15161","CNOT6L","246175",0.353485280927514
"15162","CNOT6","57472",0.301426135471801
"15163","CNOT4","4850",0.29788501978424
"15164","CNOT3","4849",-0.0397677707301069
"15165","CNOT2","4848",0.223663388824823
"15166","CNOT10","25904",0.223197774566459
"15167","CNOT1","23019",0.254979318746662
"15169","CNNM4","26504",-0.00515909272274663
"15170","CNNM3","26505",-0.0162769253059705
"15171","CNNM2","54805",0.288672921174446
"15172","CNNM1","26507",-0.216800521075839
"15173","CNN3","1266",0.0978988710487305
"15174","CNN2","1265",-0.0878395292202323
"15175","CNN1","1264",0.284455773525611
"15176","CNKSR3","154043",0.0547853617568765
"15177","CNKSR2","22866",-0.0531994408786627
"15178","CNKSR1","10256",-0.0144111333927567
"15179","CNIH4","29097",-0.0804188827632996
"15180","CNIH3","149111",0.0367126653804631
"15181","CNIH2","254263",-0.303009408499172
"15183","CNGB3","54714",-0.0475781180692783
"15184","CNGB1","1258",-0.395878246556784
"15185","CNGA4","1262",-0.285985834832071
"15186","CNGA3","1261",-0.148956673966808
"15187","CNGA2","1260",-0.059128466471158
"15188","CNGA1","1259",-0.290423925814606
"15189","CNFN","84518",0.182896630414263
"15190","CNDP2","55748",0.314863190895797
"15191","CNDP1","84735",-0.125570810087319
"15192","CNBP","7555",-0.291195711618803
"15193","CNBD1","168975",-0.166894841563644
"15195","CMYA5","202333",-0.297140151583374
"15198","CMTM8","152189",0.317299205523053
"15199","CMTM7","112616",0.464701932981481
"15200","CMTM5","116173",-0.0958656009931838
"15201","CMTM4","146223",0.50494590839095
"15202","CMTM3","123920",0.435827903817996
"15203","CMTM2","146225",-0.116479988498756
"15204","CMTM1","113540",0.0537778281395206
"15208","CMKLR1","1240",-0.0510111098670507
"15209","CMIP","80790",0.0233977398535723
"15210","CMAS","55907",0.253949320482916
"15212","CMA1","1215",-0.104446228755328
"15213","CLYBL","171425",0.192713625671396
"15214","CLUL1","27098",-0.0613803278302858
"15215","CLUAP1","23059",-0.199740827727038
"15216","CLU","1191",-0.0442321085751687
"15217","CLTCL1","8218",0.274853077431053
"15218","CLTC","1213",-0.235781539907816
"15219","CLTB","1212",-0.45033731926359
"15220","CLTA","1211",0.156335537985171
"15221","CLSTN3","9746",-0.123030685740237
"15222","CLSTN2","64084",-0.269925034667152
"15223","CLSTN1","22883",0.284870967810061
"15224","CLSPN","63967",0.0737531019245684
"15225","CLRN3","119467",0.123079496246341
"15226","CLPX","10845",0.0715171170025174
"15227","CLPTM1","1209",-0.124389723998568
"15228","CLPS","1208",-0.318336051341667
"15229","CLPP","8192",0.269155156038821
"15230","CLPB","81570",0.0265458411967667
"15231","CLOCK","9575",-0.318808504401771
"15232","CLNS1A","1207",0.278697788311382
"15233","CLN8","2055",0.273320521722468
"15234","CLN6","54982",-0.0644236571310894
"15235","CLN5","1203",0.465835836621249
"15236","CLN3","1201",0.215581241327464
"15237","CLMN","79789",-0.127578707639177
"15239","CLLU1","574028",0.048333595186375
"15240","CLK4","57396",0.00909502581528178
"15241","CLK3","1198",0.0468168305680233
"15243","CLK2","1196",0.340503018903113
"15244","CLK1","1195",-0.323437127697231
"15246","CLIP2","7461",-0.0189085106935267
"15247","CLIP1","6249",-0.3072480416114
"15248","CLIC6","54102",-0.214585329164402
"15249","CLIC5","53405",0.305847314616279
"15250","CLIC4","25932",-0.115334900922746
"15251","CLIC3","9022",0.0156741009982067
"15252","CLIC2","1193",-0.324331184734614
"15253","CLIC1","1192",0.346112437916213
"15254","CLGN","1047",-0.0943290902815464
"15255","CLEC9A","283420",-0.204986683697762
"15256","CLEC7A","64581",-0.198235814443222
"15257","CLEC6A","93978",-0.218011764371215
"15258","CLEC5A","23601",0.1037216371555
"15259","CLEC4M","10332",-0.242519740430905
"15260","CLEC4G","339390",0.0692406201062933
"15261","CLEC4F","165530",0.141551573338762
"15262","CLEC4E","26253",0.0269257209257027
"15263","CLEC4D","338339",-0.097459197711173
"15264","CLEC4C","170482",0.119817582513338
"15265","CLEC4A","50856",0.0205359160752556
"15266","CLEC3B","7123",0.247781912659553
"15267","CLEC3A","10143",-0.177961918841054
"15268","CLEC2D","29121",0.264241369016301
"15269","CLEC2B","9976",0.0310195532381249
"15270","CLEC1B","51266",-0.0766921339153529
"15271","CLEC1A","51267",0.504670809156912
"15272","CLEC14A","161198",-0.713299854845093
"15273","CLEC12B","387837",0.175877137803567
"15274","CLEC12A","160364",0.23992872147203
"15275","CLEC11A","6320",0.0950877797619839
"15276","CLEC10A","10462",0.0870761132442538
"15277","CLDND2","125875",0.420843416403633
"15278","CLDND1","56650",0.340754544967483
"15279","CLDN9","9080",-0.0603126996551613
"15280","CLDN8","9073",-0.163844938774476
"15281","CLDN7","1366",-0.0766832760820783
"15282","CLDN6","9074",-0.267415042729897
"15283","CLDN5","7122",0.0481784839872914
"15284","CLDN4","1364",-0.0595537730989014
"15285","CLDN3","1365",-0.108331816419824
"15286","CLDN23","137075",0.295435788544623
"15287","CLDN20","49861",-0.297758456457258
"15288","CLDN2","9075",-0.0111961409367724
"15289","CLDN19","149461",-0.0966327743484929
"15290","CLDN18","51208",-0.176330521835815
"15291","CLDN17","26285",0.0869818248153076
"15292","CLDN16","10686",-0.0717858193973816
"15293","CLDN15","24146",0.279482577437115
"15294","CLDN14","23562",-0.617371316868425
"15295","CLDN12","9069",0.308244614073886
"15296","CLDN10","9071",0.192592289929472
"15297","CLDN1","9076",-0.0136881503376134
"15298","CLCNKB","1188",-0.358652146744388
"15299","CLCNKA","1187",0.0242161950717793
"15300","CLCN7","1186",0.168192840560883
"15301","CLCN6","1185",0.152641288940169
"15302","CLCN5","1184",0.179645417956408
"15303","CLCN4","1183",0.0101719520493278
"15304","CLCN3","1182",0.17124823388198
"15305","CLCN2","1181",-0.339783111058713
"15306","CLCN1","1180",-0.0871462858294472
"15307","CLCF1","23529",0.319976268097652
"15308","CLCC1","23155",0.18469850009157
"15309","CLCA4","22802",-0.0931858889764434
"15311","CLCA2","9635",0.0736280525170831
"15312","CLCA1","1179",-0.0350005408103321
"15313","CLC","1178",0.027444249144952
"15314","CLASP2","23122",0.35263274107412
"15315","CLASP1","23332",0.476178242556292
"15316","CKS2","1164",0.104085543053256
"15317","CKS1B","1163",0.169476479821431
"15318","CKMT2","1160",-0.394906946822125
"15319","CKMT1B","1159",0.000131199300019818
"15320","CKMT1A","548596",-0.00838664055764009
"15321","CKM","1158",0.0228462522176483
"15323","CKLF","51192",0.301068734481222
"15324","CKB","1152",-0.240064806829146
"15325","CKAP5","9793",0.266820042973721
"15326","CKAP4","10970",0.00149220961808314
"15327","CKAP2","26586",-0.241437723045598
"15329","CIZ1","25792",-0.0461708408757547
"15330","CITED4","163732",0.0932594952355516
"15331","CITED2","10370",-0.138764778197774
"15332","CITED1","4435",0.00118350667591975
"15333","CIT","11113",-0.335355135118297
"15334","CISH","1154",0.0950541199562654
"15336","CIRBP","1153",0.298755251285814
"15339","CINP","51550",0.599909519898338
"15340","CILP2","148113",-0.206057334105537
"15341","CILP","8483",0.0428636591099203
"15342","CIITA","4261",0.22496220386004
"15343","CIDEC","63924",-0.150708385810315
"15344","CIDEB","27141",-0.0673156379613757
"15345","CIDEA","1149",0.0903893058588462
"15348","CIC","23152",-0.199586664075659
"15349","CIB4","130106",-0.0116896148095954
"15350","CIB3","117286",-0.0463910655469834
"15351","CIB2","10518",-0.103822649056912
"15352","CIB1","10519",0.21337518867286
"15354","CIAPIN1","57019",0.139441408029945
"15355","CIAO1","9391",0.0671928985541915
"15357","CHURC1","91612",0.124351407008438
"15358","CHUK","1147",0.0969935292601305
"15359","CHTF18","63922",0.33371822606776
"15360","CHSY1","22856",-0.214291886018389
"15361","CHST9","83539",-0.152144834982267
"15362","CHST8","64377",-0.066672430854162
"15363","CHST7","56548",0.0397284489501814
"15364","CHST6","4166",-0.169774879643722
"15365","CHST5","23563",-0.180767134811252
"15366","CHST4","10164",-0.0941519184989297
"15367","CHST3","9469",-0.205748726680089
"15368","CHST2","9435",-0.249522284437669
"15369","CHST13","166012",-0.0504417125743126
"15370","CHST12","55501",0.429831710741687
"15371","CHST11","50515",-0.266815844108943
"15372","CHST10","9486",0.545612623078023
"15373","CHST1","8534",-0.441638354024414
"15374","CHRNG","1146",-0.278881540819134
"15375","CHRNE","1145",-0.248490141675868
"15376","CHRND","1144",-0.0881738296836335
"15377","CHRNB3","1142",-0.196577220730616
"15378","CHRNB2","1141",0.0269981516280818
"15379","CHRNB1","1140",0.562818403422323
"15380","CHRNA9","55584",0.1215939900451
"15381","CHRNA7","1139",-0.011077951070738
"15382","CHRNA6","8973",-0.159625209162199
"15383","CHRNA5","1138",0.0547973033050452
"15384","CHRNA4","1137",0.0207489485215075
"15385","CHRNA3","1136",-0.00851256153523884
"15386","CHRNA2","1135",-0.137930141724983
"15387","CHRNA10","57053",-0.21940615758857
"15388","CHRNA1","1134",0.091287337133714
"15389","CHRM5","1133",-0.212156034612951
"15390","CHRM4","1132",-0.182810840382503
"15391","CHRM2","1129",0.181181333707155
"15392","CHRM1","1128",-0.250687145691742
"15393","CHRFAM7A","89832",0.059219557771655
"15394","CHRDL2","25884",-0.0601424712415512
"15395","CHRDL1","91851",-0.120570944919497
"15396","CHRD","8646",-0.0114417648326812
"15397","CHRAC1","54108",0.177707339668706
"15399","CHPT1","56994",-0.573544709016183
"15400","CHPF","79586",-0.181390963191581
"15402","CHORDC1","26973",-0.300306865080121
"15403","CHODL","140578",0.120089989317497
"15404","CHN2","1124",0.418703451570689
"15405","CHN1","1123",0.225067969824933
"15406","CHMP7","91782",0.0343676909286469
"15407","CHMP6","79643",0.15404025992472
"15408","CHMP5","51510",-0.0150520833218936
"15409","CHMP4C","92421",-0.145669950187618
"15410","CHMP4B","128866",0.0939211778498099
"15411","CHMP4A","29082",0.0720442776569597
"15412","CHMP2B","25978",0.189475371444971
"15413","CHMP2A","27243",-0.268832710854761
"15414","CHMP1B","57132",-0.0475570813015
"15415","CHML","1122",-0.437934422327313
"15416","CHM","1121",0.176581704473324
"15417","CHL1","10752",0.14528435561894
"15418","CHKB","1120",0.143419093868544
"15419","CHKA","1119",0.336006703421362
"15420","CHID1","66005",-0.102582515178297
"15421","CHIC2","26511",0.165586688219907
"15422","CHIC1","53344",0.0099489492669385
"15423","CHIA","27159",0.154110007090185
"15424","CHI3L2","1117",0.275430722457176
"15425","CHI3L1","1116",-0.213784905961876
"15427","CHGB","1114",0.0394944834637752
"15428","CHGA","1113",-0.1628821356775
"15429","CHFR","55743",0.319333911971156
"15431","CHERP","10523",-0.193561366795883
"15432","CHEK2","11200",0.129315152625802
"15433","CHEK1","1111",0.12364255012704
"15434","CHDH","55349",-0.0874279994400633
"15435","CHD9","80205",0.1620237221893
"15436","CHD8","57680",0.0329258176735999
"15437","CHD7","55636",0.212591021086929
"15438","CHD6","84181",-0.121481811776155
"15439","CHD5","26038",0.109094561367694
"15440","CHD4","1108",-0.075120773480173
"15441","CHD3","1107",-0.129613476324896
"15442","CHD2","1106",-0.0461336338267152
"15443","CHD1L","9557",0.254054082287449
"15444","CHD1","1105",-0.288372462002863
"15446","CHCHD7","79145",0.307071469212613
"15447","CHCHD6","84303",0.399307930812126
"15448","CHCHD5","84269",0.34547680179265
"15449","CHCHD4","131474",0.0923591436990296
"15450","CHCHD3","54927",-0.0541520179602357
"15451","CHCHD2","51142",0.209456723458644
"15452","CHCHD1","118487",0.254536916107369
"15453","CHAT","1103",-0.00804170588116132
"15454","CHAF1B","8208",0.42411916868207
"15455","CHAF1A","10036",0.0209258489192927
"15456","CHAD","1101",-0.162346383663143
"15457","CHAC2","494143",0.0174143401085772
"15458","CHAC1","79094",-0.0337464488268857
"15459","CH25H","9023",0.0600832769878527
"15460","CGRRF1","10668",0.140557612267397
"15461","CGREF1","10669",-0.184295294890494
"15462","CGNL1","84952",-0.18720808445997
"15463","CGN","57530",-0.074197041426482
"15469","CGGBP1","8545",0.321211706373737
"15470","CGB7","94027",-0.201257990772394
"15471","CGB5","93659",-0.302478395404409
"15472","CGB2","114336",-0.161658088586232
"15473","CGB1","114335",-0.16929269988199
"15475","CGA","1081",-0.113841719168487
"15477","CFTR","1080",0.0521835149078717
"15478","CFLAR","8837",-0.114747698138234
"15479","CFL2","1073",-0.275666184223386
"15480","CFL1","1072",-0.293549321797603
"15481","CFI","3426",-0.0782027941921729
"15482","CFHR5","81494",-0.117972497067833
"15483","CFHR4","10877",0.0297065331441481
"15484","CFHR3","10878",-0.0834696137829467
"15485","CFHR2","3080",-0.162691249426303
"15486","CFHR1","3078",0.248688243897001
"15487","CFH","3075",0.18579489055891
"15488","CFDP1","10428",-0.0294909247482963
"15489","CFD","1675",0.116912990637106
"15490","CFC1","55997",-0.237832571435115
"15491","CFB","629",0.317452353976033
"15492","CETP","1071",-0.0652645822235067
"15493","CETN3","1070",-0.233165527178129
"15494","CETN2","1069",0.163193705954878
"15495","CETN1","1068",0.014034686953664
"15499","CES3","23491",-0.0982208697350991
"15500","CES2","8824",0.291500860946522
"15501","CES1","1066",0.136917790205968
"15502","CERKL","375298",0.143728134108034
"15503","CERK","64781",-0.24744544697649
"15504","CER1","9350",0.221086474531743
"15505","CEPT1","10390",0.0160931853206799
"15506","CEP76","79959",-0.089959187726764
"15507","CEP72","55722",0.320956369715245
"15508","CEP70","80321",0.1810059225509
"15509","CEP68","23177",0.424349750452646
"15510","CEP63","80254",-0.0363450143758611
"15511","CEP57","9702",-0.325672061129927
"15512","CEP55","55165",0.0460226024886965
"15513","CEP290","80184",0.275963310148165
"15515","CEP250","11190",0.353543954542051
"15516","CEP192","55125",0.343687104611294
"15517","CEP170","9859",-0.218607439431915
"15518","CEP164","22897",0.478192090897453
"15519","CEP152","22995",0.256752944937083
"15520","CEP135","9662",0.53724417728571
"15533","CENPO","79172",0.0632132326310634
"15534","CENPM","79019",0.312897986796586
"15535","CENPJ","55835",0.171274964343398
"15536","CENPI","2491",-0.316481069958974
"15537","CENPH","64946",-0.229409329145083
"15538","CENPF","1063",0.369818046338937
"15539","CENPE","1062",-0.349938842191761
"15541","CENPB","1059",0.213365317862564
"15542","CENPA","1058",0.13249601766932
"15543","CEMP1","752014",0.229996839965021
"15544","CELSR3","1951",0.338585161860304
"15545","CELSR2","1952",0.105609507441305
"15546","CELSR1","9620",-0.0264053559620096
"15547","CEL","1056",-0.028352156421314
"15553","CEBPZ","10153",-0.0373085862269463
"15554","CEBPG","1054",0.396294836039223
"15555","CEBPE","1053",0.0956539291250812
"15556","CEBPD","1052",-0.0301574259568825
"15557","CEBPB","1051",0.236941410257168
"15558","CEBPA","1050",-0.00990021047226425
"15559","CEACAM8","1088",0.14766108355855
"15560","CEACAM7","1087",0.108796692864102
"15561","CEACAM6","4680",0.137162731521441
"15562","CEACAM5","1048",-0.0826941148089446
"15563","CEACAM4","1089",-0.185349992698192
"15564","CEACAM3","1084",0.0601608701955312
"15565","CEACAM21","90273",-0.227136301346458
"15566","CEACAM20","125931",-0.17490934579785
"15567","CEACAM19","56971",0.0885146514107234
"15568","CEACAM1","634",0.0681792935627742
"15569","CDYL2","124359",-0.0951487071585797
"15570","CDYL","9425",0.398515962855935
"15571","CDY2B","203611",0.0107515128621344
"15572","CDY2A","9426",-0.113991718757696
"15573","CDY1B","253175",-0.21781279600996
"15574","CDY1","9085",0.0616308313908527
"15575","CDX4","1046",0.115051728299312
"15576","CDX2","1045",-0.205437310569782
"15577","CDX1","1044",-0.0323001857437576
"15578","CDV3","55573",-0.0949788239437995
"15579","CDT1","81620",0.258901864581712
"15580","CDSN","1041",0.00778699800412649
"15581","CDS2","8760",0.280086037832516
"15582","CDS1","1040",0.0429936423620774
"15585","CDR2L","30850",-0.160640142576163
"15586","CDR2","1039",0.213042219213957
"15587","CDR1","1038",0.00459379147118198
"15588","CDON","50937",0.00756764102505419
"15589","CDO1","1036",-0.26575075794264
"15590","CDKN3","1033",0.061732811027248
"15591","CDKN2D","1032",-0.218775283619984
"15592","CDKN2C","1031",0.029803581962904
"15593","CDKN2B","1030",0.152380668948784
"15594","CDKN2A","1029",-0.0222889886896909
"15595","CDKN1C","1028",-0.106611969456383
"15596","CDKN1B","1027",-0.352007872456694
"15597","CDKN1A","1026",-0.0426270381486222
"15598","CDKL5","6792",0.345312360735897
"15599","CDKL4","344387",0.302522027503352
"15600","CDKL3","51265",0.253415143156945
"15601","CDKL2","8999",-0.0149730561866344
"15602","CDKL1","8814",0.0613354150264781
"15603","CDKAL1","54901",0.346737218334226
"15604","CDK9","1025",0.250043281869615
"15605","CDK8","1024",0.207812975121735
"15606","CDK7","1022",0.25476077603296
"15607","CDK6","1021",0.382958904689395
"15608","CDK5RAP3","80279",0.106795680171369
"15609","CDK5RAP2","55755",0.116849272960818
"15610","CDK5RAP1","51654",0.305856143592831
"15611","CDK5R2","8941",-0.233704249209617
"15612","CDK5R1","8851",-0.235159548013769
"15613","CDK5","1020",0.36982225568632
"15614","CDK4","1019",0.420221620837208
"15615","CDK3","1018",0.239916670123514
"15616","CDK2AP2","10263",0.0554016987223457
"15617","CDK2","1017",0.445462663799405
"15618","CDK10","8558",0.279507531667392
"15619","CDIPT","10423",-0.327745925456098
"15620","CDH9","1007",-0.239351973444236
"15621","CDH8","1006",-0.216774315316722
"15622","CDH7","1005",-0.116073997619515
"15623","CDH6","1004",-0.344442605048525
"15624","CDH5","1003",0.0196870885232214
"15625","CDH4","1002",0.264705281302271
"15626","CDH3","1001",-0.245204421772977
"15627","CDH26","60437",-0.172017666232492
"15628","CDH24","64403",-0.162736800161152
"15629","CDH23","64072",0.111819180984591
"15630","CDH22","64405",0.175376293999875
"15631","CDH20","28316",-0.260629769860789
"15632","CDH2","1000",-0.239473182246597
"15633","CDH19","28513",0.0550841913618642
"15634","CDH18","1016",-0.107150352468824
"15635","CDH17","1015",-0.14591632565651
"15636","CDH16","1014",-0.21944995031465
"15637","CDH15","1013",-0.123975860971726
"15638","CDH13","1012",-0.062257011557184
"15640","CDH12","1010",-0.36705168734858
"15641","CDH11","1009",0.150183619009071
"15642","CDH10","1008",-0.0189877481465354
"15643","CDH1","999",-0.143832131705604
"15645","CDCP2","200008",0.0621343361602099
"15646","CDCP1","64866",-0.174545734692744
"15647","CDCA8","55143",0.170264439759489
"15648","CDCA7L","55536",0.480426740383584
"15649","CDCA7","83879",0.248462079860219
"15650","CDCA5","113130",0.344658141244439
"15651","CDCA4","55038",-0.00500212856528704
"15652","CDCA3","83461",0.0439665695072456
"15653","CDCA2","157313",0.0873502107251716
"15656","CDC73","79577",-0.27743733891024
"15657","CDC7","8317",0.368671888478407
"15658","CDC6","990",0.0741442590949423
"15659","CDC5L","988",-0.246030323971863
"15661","CDC42SE2","56990",-0.229148120366681
"15662","CDC42SE1","56882",-0.0277952858678675
"15663","CDC42EP5","148170",0.279715249699434
"15664","CDC42EP4","23580",0.138344817908519
"15665","CDC42EP3","10602",0.115353390314155
"15666","CDC42EP2","10435",-0.543877795934867
"15667","CDC42EP1","11135",-0.178107335364747
"15668","CDC42BPG","55561",0.246976478336956
"15669","CDC42BPB","9578",0.154888669637908
"15670","CDC42BPA","8476",0.269383364236462
"15671","CDC42","998",-0.354226625828946
"15672","CDC40","51362",0.443601260012799
"15673","CDC37L1","55664",-0.332421926832054
"15674","CDC37","11140",0.245557897183432
"15675","CDC34","997",-0.410518778334925
"15680","CDC27","996",0.0381119355660501
"15681","CDC26","246184",0.0310952540560817
"15682","CDC25C","995",-0.132379551018952
"15683","CDC25B","994",0.284146865327064
"15684","CDC25A","993",-0.0519435316099034
"15685","CDC23","8697",0.421824542782257
"15686","CDC20","991",0.0992647117391417
"15688","CDC16","8881",0.279758656472541
"15689","CDC14B","8555",-0.421258012008805
"15690","CDC14A","8556",0.0924846438139353
"15691","CDAN1","146059",-0.322212621395021
"15692","CDADC1","81602",0.201680932395189
"15693","CDA","978",-0.206518992047608
"15694","CD99L2","83692",0.412849645110604
"15695","CD99","4267",-0.0194816986783629
"15697","CD96","10225",0.175514291705456
"15698","CD9","928",-0.295883009321065
"15700","CD8B","926",0.406632300523298
"15701","CD8A","925",0.291096513342735
"15702","CD86","942",0.0857616830414996
"15703","CD84","8832",-0.0166249499852288
"15704","CD83","9308",0.381827324687543
"15705","CD82","3732",-0.0217597036668212
"15706","CD81","975",0.285742890960252
"15707","CD80","941",0.144850487344753
"15708","CD79B","974",0.0377563470443137
"15709","CD79A","973",0.0649345803993625
"15710","CD74","972",0.194886445288213
"15711","CD72","971",0.130021316495961
"15712","CD7","924",0.0513161381155263
"15713","CD69","969",0.084461227922743
"15714","CD68","968",-0.292856496104254
"15715","CD63","967",-0.172365495916273
"15716","CD6","923",0.21729397856373
"15717","CD5L","922",0.240884224143227
"15718","CD59","966",0.156031665268306
"15719","CD58","965",-0.196940003061305
"15720","CD55","1604",-0.18705446327118
"15721","CD53","963",-0.274131366348864
"15722","CD52","1043",0.249667168177131
"15723","CD5","921",0.138005080544824
"15724","CD48","962",-0.144123084662797
"15725","CD47","961",0.311131211167366
"15726","CD46","4179",0.0791717118655152
"15727","CD44","960",0.285092760848904
"15728","CD40LG","959",0.189262463017047
"15729","CD40","958",0.410546264060056
"15730","CD4","920",-0.259189287466771
"15731","CD3G","917",0.216411349903921
"15733","CD3E","916",0.0721011434004368
"15734","CD3D","915",0.24513269232186
"15735","CD38","952",0.225685064497206
"15736","CD37","951",0.054191725441062
"15737","CD36","948",0.0713001007281522
"15738","CD34","947",0.223807801599533
"15740","CD33","945",0.212913305345246
"15741","CD320","51293",0.332236895948937
"15742","CD302","9936",-0.257008228054605
"15743","CD300LG","146894",-0.125258942623472
"15744","CD300LF","146722",-0.180119370000601
"15745","CD300LB","124599",-0.0121521789622867
"15746","CD300E","342510",-0.140617659281112
"15747","CD300C","10871",0.122140375991596
"15748","CD300A","11314",-0.000581924687243405
"15749","CD2BP2","10421",0.360296047766185
"15750","CD2AP","23607",-0.0670387300168216
"15751","CD276","80381",0.0354628882928635
"15752","CD274","29126",-0.0214053820468098
"15753","CD248","57124",0.18532589258807
"15754","CD247","919",0.15956729496197
"15755","CD244","51744",-0.00762344058466855
"15756","CD24","100133941",0.29392050995507
"15757","CD226","10666",0.431238568614842
"15758","CD22","933",0.0409902760211676
"15759","CD209","30835",0.161540556826046
"15760","CD207","50489",-0.018311376040282
"15762","CD200R1","131450",0.364538297560243
"15763","CD200","4345",-0.236696715282085
"15764","CD2","914",0.346551144111059
"15765","CD1E","913",0.140892645849218
"15766","CD1D","912",0.0947448586262462
"15767","CD1C","911",0.159375072912294
"15768","CD1B","910",0.10046959668749
"15769","CD1A","909",0.219767751620128
"15770","CD19","930",0.185750315088453
"15771","CD180","4064",-0.253865739393225
"15772","CD177","57126",0.0756248758972751
"15773","CD164L2","388611",0.227164112437065
"15774","CD164","8763",-0.276198016085848
"15775","CD163","9332",0.150307485760803
"15776","CD160","11126",0.170048422087107
"15777","CD151","977",0.302842814315453
"15778","CD14","929",0.232635270871415
"15779","CD109","135228",0.0442829632917972
"15780","CCT8","10694",0.377412044258618
"15781","CCT7","10574",0.40206123469495
"15782","CCT6B","10693",0.0101130061429077
"15784","CCT6A","908",-0.180232774672932
"15785","CCT5","22948",0.234786076074917
"15786","CCT4","10575",0.288152768087514
"15787","CCT3","7203",0.405510884747307
"15788","CCT2","10576",0.33003283006792
"15789","CCS","9973",-0.0707081893896835
"15791","CCRL2","9034",0.0655240482068892
"15794","CCR9","10803",0.211607801765257
"15795","CCR8","1237",0.161499744245918
"15796","CCR7","1236",0.13448085983405
"15797","CCR6","1235",-0.272090748682834
"15798","CCR5","1234",0.0484298128188164
"15799","CCR4","1233",0.364774334203075
"15800","CCR3","1232",-0.121456443057448
"15801","CCR2","729230",0.244088386190799
"15802","CCR10","2826",0.00217456336417229
"15803","CCR1","1230",-0.0604502627133039
"15804","CCPG1","9236",0.0224654836669285
"15805","CCNYL1","151195",0.172959733474285
"15806","CCNY","219771",0.335107745016591
"15807","CCNT2","905",0.276693156353498
"15808","CCNT1","904",0.141719236151977
"15809","CCNL2","81669",0.249427805538177
"15810","CCNL1","57018",0.365179193484659
"15811","CCNK","8812",0.000947901718965227
"15812","CCNJ","54619",0.167761380093234
"15813","CCNI","10983",0.0246591880701118
"15814","CCNH","902",-0.2345625822517
"15815","CCNG2","901",-0.152232187515989
"15816","CCNG1","900",-0.180427144172682
"15817","CCNF","899",0.119123818475226
"15818","CCNE2","9134",0.245047520787656
"15819","CCNE1","898",0.312069058646881
"15820","CCNDBP1","23582",0.128996688404172
"15821","CCND3","896",0.305583938919414
"15822","CCND2","894",0.175014578355689
"15823","CCND1","595",0.348043393023868
"15824","CCNC","892",-0.184213749475963
"15825","CCNB3","85417",0.0340099514749674
"15826","CCNB2","9133",0.209320356710968
"15827","CCNB1IP1","57820",0.0890526311247229
"15828","CCNB1","891",-0.194298117397012
"15829","CCNA2","890",0.196442834544167
"15830","CCNA1","8900",-0.130287820265659
"15831","CCM2","83605",-0.019347334074146
"15832","CCL8","6355",0.211044249721563
"15833","CCL7","6354",-0.189154030507156
"15834","CCL5","6352",0.414637938120492
